/layer.10/attention/output/dense/Add_output_0_Add,8.99576,-8.99576,8.3145485
/layer.10/Add_output_0_Add,288.9486694,-1068.168457,1540.3071289
/layer.10/layernorm_after/Add_1_output_0_LayerNormalization,12.1380672,-10.3167906,12.1380672
/layer.10/intermediate/dense/Add_output_0_Add,38.5506516,-42.2778091,44.036377
/layer.10/intermediate/intermediate_act_fn/Mul_1_output_0_GELU,27.5232734,-0.1699712,44.036377
/layer.10/output/dense/Add_output_0_Add,51.0512619,-51.0512619,43.35812
/layer.10/output/Add_output_0_Add,238.2787842,-1046.74646,1524.7160645
/layer.11/layernorm_before/Add_1_output_0_LayerNormalization,3.9441063,-3.5643427,4.8526435
/layer.11/attention/attention/query/Add_output_0_Add,7.2152877,-6.6973491,7.2152877
/layer.11/attention/attention/key/Add_output_0_Add,11.1093512,-10.0424023,11.1093512
/layer.11/attention/attention/Reshape_output_0_Reshape,11.1093512,-10.0424023,11.1093512
/layer.11/attention/attention/value/Add_output_0_Add,11.5352726,-10.7720623,11.5352726
/layer.11/attention/attention/Reshape_1_output_0_Reshape,11.5352726,-10.7720623,11.5352726
/layer.11/attention/attention/Transpose_output_0_Transpose,11.5352726,-10.7720623,11.5352726
/layer.11/attention/attention/Reshape_2_output_0_Reshape,7.2152877,-6.6973491,7.2152877
/layer.11/attention/attention/Transpose_1_output_0_Transpose,7.2152877,-6.6973491,7.2152877
/layer.11/attention/attention/Transpose_2_output_0_Transpose,11.1093512,-10.0424023,11.1093512
/layer.11/attention/attention/MatMul_output_0_MatMul,103.4610977,-110.3046188,61.211338
/layer.11/attention/attention/Div_output_0_Div,12.9326372,-13.7880774,7.6514173
/layer.11/attention/attention/Softmax_output_0_Softmax,0.642616,0.0,0.642616
/layer.11/attention/attention/MatMul_1_output_0_MatMul,8.898138,-8.3630505,8.898138
/layer.11/attention/attention/Transpose_3_output_0_Transpose,8.898138,-8.3630505,8.898138
/layer.11/attention/attention/Reshape_3_output_0_Reshape,8.898138,-8.3630505,8.898138
